Sync,Date,Time,Type,No.,1:F,1:Fm',1:PAR,1:Y (II),1:ETR,1:Fo',1:ETR-F.,1:qP,1:qN,1:qL,1:NPQ,1:Y (NO),1:Y (NPQ),1:Fo,1:Fm,1:Fv/Fm
,24-07-20,11:09:16.043,REG2,,"#1: alpha: 0.119, ETRm: 31.237, Ik: 263.277   (Jassby and Platt 1976)",,,,,,,,,,,,,,,
LCS,24-07-20,11:09:17.450,FO,157,212,396,0,0.465,0.0,0,0.84,0,0,0,0,0,0,212,396,0.465
,24-07-20,11:09:27.569,F,158,303,476,44,0.363,6.7,249,0.84,0.762,-0.234,0.626,-0.168,0.765,-0.128,212,396,0.465
,24-07-20,11:09:37.686,F,159,338,509,80,0.336,11.3,249,0.84,0.658,-0.413,0.485,-0.222,0.854,-0.190,212,396,0.465
,24-07-20,11:09:47.803,F,160,365,522,116,0.301,14.7,257,0.84,0.592,-0.440,0.417,-0.241,0.922,-0.223,212,396,0.465
,24-07-20,11:09:57.921,F,161,414,561,161,0.262,17.7,262,0.84,0.492,-0.625,0.311,-0.294,1.045,-0.307,212,396,0.465
,24-07-20,11:10:08.044,F,162,441,569,222,0.225,21.0,268,0.84,0.425,-0.636,0.258,-0.304,1.114,-0.339,212,396,0.465
,24-07-20,11:10:18.160,F,163,493,592,337,0.167,23.6,268,0.84,0.306,-0.761,0.166,-0.331,1.245,-0.412,212,396,0.465
,24-07-20,11:10:28.286,F,164,527,605,504,0.129,27.3,266,0.84,0.230,-0.842,0.116,-0.345,1.331,-0.460,212,396,0.465
,24-07-20,11:10:38.400,F,165,564,623,743,0.095,29.6,269,0.84,0.167,-0.924,0.080,-0.364,1.424,-0.519,212,396,0.465
,24-07-20,11:10:48.524,F,166,587,629,1112,0.067,31.3,264,0.84,0.115,-0.984,0.052,-0.370,1.482,-0.549,212,396,0.465
,24-07-20,11:10:58.642,F,167,600,634,1453,0.054,33.0,266,0.84,0.092,-1.000,0.041,-0.375,1.515,-0.569,212,396,0.465
,24-07-20,11:11:08.758,F,168,616,641,2033,0.039,33.3,269,0.84,0.067,-1.022,0.029,-0.382,1.556,-0.595,212,396,0.465
LCE,24-07-20,11:11:18.878,F,169,630,649,2653,0.029,32.3,276,0.84,0.051,-1.027,0.022,-0.390,1.591,-0.620,212,396,0.465
,24-07-20,11:13:51.254,REG1,,"#1: alpha: - , ETRm: - , Ik: -   ( beta: - 0.004, ETRmPot: 37.777 )   (Platt et al. 1980)",,,,,,,,,,,,,,,
,24-07-20,11:13:51.254,REG2,,"#1: alpha: 0.095, ETRm: 44.529, Ik: 468.782   (Jassby and Platt 1976)",,,,,,,,,,,,,,,
LCS,24-07-20,11:13:52.597,FO,171,212,313,0,0.323,0.0,0,0.84,0,0,0,0,0,0,212,313,0.323
,24-07-20,11:14:02.770,F,172,254,350,44,0.274,5.1,236,0.84,0.842,-0.129,0.782,-0.106,0.812,-0.086,212,313,0.323
,24-07-20,11:14:12.896,F,173,277,379,80,0.269,9.0,247,0.84,0.773,-0.307,0.689,-0.174,0.885,-0.154,212,313,0.323
,24-07-20,11:14:23.013,F,174,299,408,116,0.267,13.0,256,0.84,0.717,-0.505,0.614,-0.233,0.955,-0.222,212,313,0.323
,24-07-20,11:14:33.128,F,175,318,423,161,0.248,16.8,265,0.84,0.665,-0.564,0.554,-0.260,1.016,-0.264,212,313,0.323
,24-07-20,11:14:43.252,F,176,338,436,222,0.225,21.0,273,0.84,0.601,-0.614,0.485,-0.282,1.080,-0.305,212,313,0.323
,24-07-20,11:14:53.369,F,177,363,447,337,0.188,26.6,274,0.84,0.486,-0.713,0.367,-0.300,1.160,-0.348,212,313,0.323
,24-07-20,11:15:03.484,F,178,387,458,504,0.155,32.8,283,0.84,0.406,-0.733,0.297,-0.317,1.236,-0.391,212,313,0.323
,24-07-20,11:15:13.610,F,179,415,475,743,0.126,39.3,280,0.84,0.308,-0.931,0.208,-0.341,1.326,-0.452,212,313,0.323
,24-07-20,11:15:23.728,F,180,427,468,1112,0.088,41.1,279,0.84,0.217,-0.871,0.142,-0.331,1.364,-0.452,212,313,0.323
,24-07-20,11:15:33.843,F,181,431,464,1453,0.071,43.3,275,0.84,0.175,-0.871,0.112,-0.325,1.377,-0.448,212,313,0.323
,24-07-20,11:15:44.095,F,182,437,461,2033,0.052,44.4,273,0.84,0.128,-0.861,0.080,-0.321,1.396,-0.448,212,313,0.323
LCE,24-07-20,11:15:54.087,F,183,446,467,2653,0.045,50.1,277,0.84,0.111,-0.881,0.069,-0.330,1.425,-0.470,212,313,0.323
,24-07-20,11:17:52.388,REG1,,"#1: alpha: - , ETRm: - , Ik: -   ( beta: - 0.005, ETRmPot: 42.364 )   (Platt et al. 1980)",,,,,,,,,,,,,,,
,24-07-20,11:17:52.388,REG2,,"#1: alpha: 0.116, ETRm: 52.339, Ik: 450.911   (Jassby and Platt 1976)",,,,,,,,,,,,,,,
LCS,24-07-20,11:17:53.795,FO,184,269,466,0,0.423,0.0,0,0.84,0,0,0,0,0,0,269,466,0.423
,24-07-20,11:18:03.910,F,185,294,451,44,0.348,6.4,240,0.84,0.744,-0.071,0.607,0.033,0.631,0.021,269,466,0.423
,24-07-20,11:18:14.028,F,186,289,453,80,0.362,12.2,239,0.84,0.766,-0.086,0.633,0.029,0.620,0.018,269,466,0.423
,24-07-20,11:18:24.146,F,187,308,463,116,0.335,16.3,241,0.84,0.698,-0.127,0.546,0.006,0.661,0.004,269,466,0.423
,24-07-20,11:18:34.271,F,188,326,471,161,0.308,20.8,248,0.84,0.650,-0.132,0.494,-0.011,0.700,-0.008,269,466,0.423
,24-07-20,11:18:44.385,F,189,351,486,222,0.278,25.9,253,0.84,0.579,-0.183,0.417,-0.041,0.753,-0.031,269,466,0.423
,24-07-20,11:18:54.502,F,190,388,505,337,0.232,32.8,264,0.84,0.485,-0.223,0.330,-0.077,0.833,-0.065,269,466,0.423
,24-07-20,11:19:04.628,F,191,428,524,504,0.183,38.7,267,0.84,0.374,-0.305,0.233,-0.111,0.918,-0.101,269,466,0.423
,24-07-20,11:19:14.765,F,192,458,532,743,0.139,43.4,265,0.84,0.277,-0.355,0.160,-0.124,0.983,-0.122,269,466,0.423
,24-07-20,11:19:24.889,F,193,472,524,1112,0.099,46.2,259,0.84,0.196,-0.345,0.108,-0.111,1.013,-0.112,269,466,0.423
,24-07-20,11:19:35.005,F,194,473,517,1452,0.085,51.8,255,0.84,0.168,-0.330,0.091,-0.099,1.015,-0.100,269,466,0.423
,24-07-20,11:19:45.121,F,195,479,514,2033,0.068,58.1,253,0.84,0.134,-0.325,0.071,-0.093,1.028,-0.096,269,466,0.423
LCE,24-07-20,11:19:55.238,F,196,483,509,2652,0.051,56.8,248,0.84,0.100,-0.325,0.051,-0.084,1.036,-0.087,269,466,0.423
,24-07-20,11:21:34.531,REG1,,"#1: alpha: 0.125, ETRm: 49.805, Ik: 397.511   ( beta: 0.006, ETRmPot: 60.029 )   (Platt et al. 1980)",,,,,,,,,,,,,,,
,24-07-20,11:21:34.531,REG2,,"#1: alpha: 0.104, ETRm: 48.447, Ik: 467.302   (Jassby and Platt 1976)",,,,,,,,,,,,,,,
LCS,24-07-20,11:21:35.919,FO,197,123,192,0,0.359,0.0,0,0.84,0,0,0,0,0,0,123,192,0.359
,24-07-20,11:21:46.035,F,198,136,201,44,0.323,6.0,124,0.84,0.844,-0.116,0.770,-0.045,0.708,-0.031,123,192,0.359
,24-07-20,11:21:56.153,F,199,142,204,80,0.304,10.2,129,0.84,0.827,-0.087,0.751,-0.059,0.740,-0.044,123,192,0.359
,24-07-20,11:22:06.278,F,200,155,214,116,0.276,13.4,135,0.84,0.747,-0.145,0.651,-0.103,0.807,-0.083,123,192,0.359
,24-07-20,11:22:16.395,F,201,161,221,161,0.271,18.3,134,0.84,0.690,-0.261,0.574,-0.131,0.839,-0.110,123,192,0.359
,24-07-20,11:22:26.512,F,202,170,225,222,0.244,22.8,140,0.84,0.647,-0.232,0.533,-0.147,0.885,-0.129,123,192,0.359
,24-07-20,11:22:36.636,F,203,186,234,337,0.205,29.0,145,0.84,0.539,-0.290,0.420,-0.179,0.969,-0.174,123,192,0.359
,24-07-20,11:22:46.752,F,204,198,238,504,0.168,35.6,148,0.84,0.444,-0.304,0.332,-0.193,1.031,-0.199,123,192,0.359
,24-07-20,11:22:56.878,F,205,209,241,743,0.133,41.5,151,0.84,0.356,-0.304,0.257,-0.203,1.089,-0.222,123,192,0.359
,24-07-20,11:23:06.997,F,206,220,245,1112,0.102,47.6,151,0.84,0.266,-0.362,0.183,-0.216,1.146,-0.248,123,192,0.359
,24-07-20,11:23:17.114,F,207,226,250,1453,0.096,58.6,152,0.84,0.245,-0.420,0.165,-0.232,1.177,-0.273,123,192,0.359
,24-07-20,11:23:27.228,F,208,236,248,2033,0.048,41.0,157,0.84,0.132,-0.319,0.088,-0.226,1.229,-0.277,123,192,0.359
LCE,24-07-20,11:23:37.354,F,209,238,249,2652,0.044,49.0,151,0.84,0.112,-0.420,0.071,-0.229,1.240,-0.284,123,192,0.359
,24-07-20,11:25:09.194,REG1,,"#1: alpha: 0.166, ETRm: 32.797, Ik: 198.032   ( beta: 0.000, ETRmPot: 33.337 )   (Platt et al. 1980)",,,,,,,,,,,,,,,
,24-07-20,11:25:09.194,REG2,,"#1: alpha: 0.130, ETRm: 32.187, Ik: 247.133   (Jassby and Platt 1976)",,,,,,,,,,,,,,,
LCS,24-07-20,11:25:10.691,FO,210,197,329,0,0.401,0.0,0,0.84,0,0,0,0,0,0,197,329,0.401
,24-07-20,11:25:20.807,F,211,243,382,44,0.364,6.7,226,0.84,0.891,-0.182,0.829,-0.139,0.739,-0.103,197,329,0.401
,24-07-20,11:25:30.921,F,212,282,428,80,0.341,11.5,238,0.84,0.768,-0.439,0.648,-0.231,0.857,-0.198,197,329,0.401
,24-07-20,11:25:41.048,F,213,336,490,116,0.314,15.3,255,0.84,0.655,-0.780,0.497,-0.329,1.021,-0.335,197,329,0.401
,24-07-20,11:25:51.164,F,214,397,552,161,0.281,19.0,277,0.84,0.564,-1.083,0.394,-0.404,1.207,-0.488,197,329,0.401
,24-07-20,11:26:01.288,F,215,502,657,222,0.236,22.0,315,0.84,0.453,-1.591,0.284,-0.499,1.526,-0.762,197,329,0.401
,24-07-20,11:26:11.404,F,216,613,756,337,0.189,26.8,354,0.84,0.356,-2.045,0.206,-0.565,1.863,-1.052,197,329,0.401
,24-07-20,11:26:21.527,F,217,735,848,504,0.133,28.2,377,0.84,0.240,-2.568,0.123,-0.612,2.234,-1.367,197,329,0.401
,24-07-20,11:26:31.640,F,218,820,913,743,0.102,31.8,401,0.84,0.182,-2.879,0.089,-0.640,2.492,-1.594,197,329,0.401
,24-07-20,11:26:41.763,F,219,881,942,1112,0.065,30.4,420,0.84,0.117,-2.955,0.056,-0.651,2.678,-1.743,197,329,0.401
,24-07-20,11:26:51.885,F,220,930,990,1453,0.061,37.2,437,0.84,0.108,-3.189,0.051,-0.668,2.827,-1.888,197,329,0.401
,24-07-20,11:27:01.999,F,221,976,1019,2032,0.042,35.8,442,0.84,0.075,-3.371,0.034,-0.677,2.967,-2.009,197,329,0.401
LCE,24-07-20,11:27:12.124,F,222,986,1012,2651,0.026,28.9,462,0.84,0.047,-3.167,0.022,-0.675,2.997,-2.023,197,329,0.401
,24-07-20,11:28:39.926,REG1,,"#1: alpha: - , ETRm: - , Ik: -   ( beta: - 0.001, ETRmPot: 35.236 )   (Platt et al. 1980)",,,,,,,,,,,,,,,
,24-07-20,11:28:39.926,REG2,,"#1: alpha: 0.128, ETRm: 36.038, Ik: 280.742   (Jassby and Platt 1976)",,,,,,,,,,,,,,,
LCS,24-07-20,11:28:41.312,FO,223,215,357,0,0.398,0.0,0,0.84,0,0,0,0,0,0,215,357,0.398
,24-07-20,11:28:51.437,F,224,249,370,44,0.327,6.0,217,0.84,0.791,-0.077,0.689,-0.035,0.697,-0.024,215,357,0.398
,24-07-20,11:29:01.560,F,225,276,417,80,0.338,11.4,231,0.84,0.758,-0.310,0.634,-0.144,0.773,-0.111,215,357,0.398
,24-07-20,11:29:11.680,F,226,320,471,116,0.321,15.6,248,0.84,0.677,-0.570,0.525,-0.242,0.896,-0.217,215,357,0.398
,24-07-20,11:29:21.815,F,227,362,510,161,0.290,19.6,258,0.84,0.587,-0.775,0.418,-0.300,1.014,-0.304,215,357,0.398
,24-07-20,11:29:31.936,F,228,412,550,222,0.251,23.4,272,0.84,0.496,-0.958,0.327,-0.351,1.154,-0.405,215,357,0.398
,24-07-20,11:29:42.055,F,229,474,593,337,0.201,28.4,288,0.84,0.390,-1.148,0.237,-0.398,1.328,-0.529,215,357,0.398
,24-07-20,11:29:52.169,F,230,517,604,504,0.144,30.5,296,0.84,0.282,-1.169,0.161,-0.409,1.448,-0.592,215,357,0.398
,24-07-20,11:30:02.296,F,231,576,654,743,0.119,37.1,317,0.84,0.231,-1.373,0.127,-0.454,1.613,-0.732,215,357,0.398
,24-07-20,11:30:12.412,F,232,652,710,1111,0.082,38.3,333,0.84,0.154,-1.655,0.079,-0.497,1.826,-0.908,215,357,0.398
,24-07-20,11:30:22.531,F,233,700,738,1453,0.051,31.1,340,0.84,0.095,-1.803,0.046,-0.516,1.961,-1.012,215,357,0.398
,24-07-20,11:30:32.652,F,234,730,766,2033,0.047,40.1,349,0.84,0.086,-1.937,0.041,-0.534,2.045,-1.092,215,357,0.398
LCE,24-07-20,11:30:42.771,F,235,751,777,2651,0.033,36.7,361,0.84,0.063,-1.930,0.030,-0.541,2.104,-1.137,215,357,0.398
,24-07-20,11:32:28.102,REG1,,"#1: alpha: 0.139, ETRm: 55.189, Ik: 395.719   ( beta: 0.000, ETRmPot: 55.994 )   (Platt et al. 1980)",,,,,,,,,,,,,,,
,24-07-20,11:32:28.102,REG2,,"#1: alpha: 0.110, ETRm: 54.002, Ik: 493.022   (Jassby and Platt 1976)",,,,,,,,,,,,,,,
LCS,24-07-20,11:32:29.604,FO,236,121,208,0,0.418,0.0,0,0.84,0,0,0,0,0,0,121,208,0.418
,24-07-20,11:32:39.720,F,237,134,211,44,0.365,6.7,139,0.84,1.069,0.172,1.109,-0.014,0.644,-0.009,121,208,0.418
,24-07-20,11:32:49.845,F,238,166,249,80,0.333,11.2,147,0.84,0.814,-0.172,0.721,-0.165,0.798,-0.131,121,208,0.418
,24-07-20,11:32:59.963,F,239,174,252,116,0.310,15.1,152,0.84,0.780,-0.149,0.681,-0.175,0.837,-0.147,121,208,0.418
,24-07-20,11:33:10.080,F,240,189,268,161,0.295,19.9,163,0.84,0.752,-0.207,0.649,-0.224,0.909,-0.204,121,208,0.418
,24-07-20,11:33:20.197,F,241,206,280,222,0.264,24.6,158,0.84,0.607,-0.402,0.466,-0.257,0.990,-0.254,121,208,0.418
,24-07-20,11:33:30.322,F,242,205,268,337,0.235,33.3,152,0.84,0.543,-0.333,0.403,-0.224,0.986,-0.221,121,208,0.418
,24-07-20,11:33:40.438,F,243,221,268,504,0.175,37.0,168,0.84,0.470,-0.149,0.357,-0.224,1.063,-0.238,121,208,0.418
,24-07-20,11:33:50.562,F,244,240,280,743,0.143,44.6,175,0.84,0.381,-0.207,0.278,-0.257,1.154,-0.297,121,208,0.418
,24-07-20,11:34:00.678,F,245,256,287,1111,0.108,50.4,179,0.84,0.287,-0.241,0.201,-0.275,1.231,-0.339,121,208,0.418
,24-07-20,11:34:10.793,F,246,264,291,1453,0.093,56.8,179,0.84,0.241,-0.287,0.163,-0.285,1.269,-0.362,121,208,0.418
,24-07-20,11:34:20.918,F,247,270,290,2033,0.069,58.9,186,0.84,0.192,-0.195,0.132,-0.283,1.298,-0.367,121,208,0.418
LCE,24-07-20,11:34:31.041,F,248,283,297,2651,0.047,52.3,190,0.84,0.131,-0.230,0.088,-0.300,1.361,-0.408,121,208,0.418
,24-07-20,11:37:06.757,REG1,,"#1: alpha: 0.129, ETRm: 82.343, Ik: 636.472   ( beta: 0.004, ETRmPot: 95.781 )   (Platt et al. 1980)",,,,,,,,,,,,,,,
,24-07-20,11:37:06.757,REG2,,"#1: alpha: 0.105, ETRm: 81.197, Ik: 770.538   (Jassby and Platt 1976)",,,,,,,,,,,,,,,
LCS,24-07-20,11:37:08.162,FO,249,146,239,0,0.389,0.0,0,0.84,0,0,0,0,0,0,146,239,0.389
,24-07-20,11:37:18.279,F,250,169,240,44,0.296,5.5,148,0.84,0.772,0.011,0.676,-0.004,0.707,-0.003,146,239,0.389
,24-07-20,11:37:28.395,F,251,170,248,80,0.315,10.6,154,0.84,0.830,-0.011,0.752,-0.036,0.711,-0.026,146,239,0.389
,24-07-20,11:37:38.517,F,252,181,255,116,0.290,14.1,158,0.84,0.763,-0.043,0.666,-0.063,0.757,-0.047,146,239,0.389
,24-07-20,11:37:48.633,F,253,188,264,161,0.288,19.5,161,0.84,0.738,-0.108,0.632,-0.095,0.787,-0.075,146,239,0.389
,24-07-20,11:37:58.752,F,254,201,275,222,0.269,25.1,169,0.84,0.698,-0.140,0.587,-0.131,0.841,-0.110,146,239,0.389
,24-07-20,11:38:08.878,F,255,220,290,337,0.241,34.1,172,0.84,0.593,-0.269,0.464,-0.176,0.921,-0.162,146,239,0.389
,24-07-20,11:38:18.995,F,256,231,298,504,0.225,47.6,174,0.84,0.540,-0.333,0.407,-0.198,0.967,-0.192,146,239,0.389
,24-07-20,11:38:29.111,F,257,246,302,743,0.185,57.7,174,0.84,0.438,-0.376,0.310,-0.209,1.029,-0.214,146,239,0.389
,24-07-20,11:38:39.237,F,258,256,300,1111,0.147,68.6,170,0.84,0.338,-0.398,0.224,-0.203,1.071,-0.218,146,239,0.389
,24-07-20,11:38:49.350,F,259,261,298,1452,0.124,75.6,170,0.84,0.289,-0.376,0.188,-0.198,1.092,-0.216,146,239,0.389
,24-07-20,11:38:59.467,F,260,267,297,2033,0.101,86.2,170,0.84,0.236,-0.366,0.150,-0.195,1.117,-0.218,146,239,0.389
LCE,24-07-20,11:39:09.591,F,261,272,293,2651,0.072,80.2,166,0.84,0.165,-0.366,0.101,-0.184,1.138,-0.210,146,239,0.389
,24-07-20,11:41:06.948,REG1,,"#1: alpha: - , ETRm: - , Ik: -   ( beta: - 0.005, ETRmPot: 58.406 )   (Platt et al. 1980)",,,,,,,,,,,,,,,
,24-07-20,11:41:06.948,REG2,,"#1: alpha: 0.160, ETRm: 66.667, Ik: 416.787   (Jassby and Platt 1976)",,,,,,,,,,,,,,,
LCS,24-07-20,11:41:08.344,FO,262,509,1213,0,0.580,0.0,0,0.84,0,0,0,0,0,0,509,1213,0.580
,24-07-20,11:41:18.462,F,263,592,1140,44,0.481,8.9,445,0.84,0.788,0.013,0.592,0.064,0.488,0.031,509,1213,0.580
,24-07-20,11:41:28.588,F,264,592,1142,80,0.482,16.2,447,0.84,0.791,0.013,0.597,0.062,0.488,0.030,509,1213,0.580
,24-07-20,11:41:38.702,F,265,642,1161,116,0.447,21.8,449,0.84,0.729,-0.011,0.510,0.045,0.529,0.024,509,1213,0.580
,24-07-20,11:41:48.828,F,266,683,1154,161,0.408,27.6,445,0.84,0.664,-0.007,0.433,0.051,0.563,0.029,509,1213,0.580
,24-07-20,11:41:58.944,F,267,727,1137,222,0.361,33.7,423,0.84,0.574,-0.014,0.334,0.067,0.599,0.040,509,1213,0.580
,24-07-20,11:42:09.061,F,268,747,1065,337,0.299,42.3,405,0.84,0.482,0.062,0.261,0.139,0.616,0.085,509,1213,0.580
,24-07-20,11:42:19.188,F,269,775,1030,505,0.248,52.6,409,0.84,0.411,0.118,0.217,0.178,0.639,0.113,509,1213,0.580
,24-07-20,11:42:29.303,F,270,832,1020,743,0.184,57.4,407,0.84,0.307,0.129,0.150,0.189,0.686,0.130,509,1213,0.580
,24-07-20,11:42:39.426,F,271,872,1013,1112,0.139,64.9,408,0.84,0.233,0.141,0.109,0.197,0.719,0.142,509,1213,0.580
,24-07-20,11:42:49.543,F,272,884,991,1453,0.108,65.9,411,0.84,0.184,0.176,0.086,0.224,0.729,0.163,509,1213,0.580
,24-07-20,11:42:59.658,F,273,905,983,2033,0.079,67.5,410,0.84,0.136,0.186,0.062,0.234,0.746,0.175,509,1213,0.580
LCE,24-07-20,11:43:09.776,F,274,914,979,2651,0.066,73.5,404,0.84,0.113,0.183,0.050,0.239,0.754,0.180,509,1213,0.580
,24-07-20,11:44:55.315,REG1,,"#1: alpha: - , ETRm: - , Ik: -   ( beta: - 0.001, ETRmPot: 62.959 )   (Platt et al. 1980)",,,,,,,,,,,,,,,
,24-07-20,11:44:55.315,REG2,,"#1: alpha: 0.125, ETRm: 62.772, Ik: 500.267   (Jassby and Platt 1976)",,,,,,,,,,,,,,,
LCS,24-07-20,11:44:56.731,FO,275,535,1023,0,0.477,0.0,0,0.84,0,0,0,0,0,0,535,1023,0.477
,24-07-20,11:45:06.856,F,276,621,1048,44,0.407,7.5,504,0.84,0.785,-0.115,0.637,-0.024,0.607,-0.014,535,1023,0.477
,24-07-20,11:45:16.974,F,277,627,1043,80,0.399,13.4,491,0.84,0.754,-0.131,0.590,-0.019,0.613,-0.012,535,1023,0.477
,24-07-20,11:45:27.089,F,278,633,1005,116,0.370,18.0,488,0.84,0.720,-0.059,0.555,0.018,0.619,0.011,535,1023,0.477
,24-07-20,11:45:37.212,F,279,666,1010,161,0.341,23.1,492,0.84,0.664,-0.061,0.491,0.013,0.651,0.008,535,1023,0.477
,24-07-20,11:45:47.330,F,280,701,1013,222,0.308,28.7,486,0.84,0.592,-0.080,0.410,0.010,0.685,0.007,535,1023,0.477
,24-07-20,11:45:57.454,F,281,712,966,337,0.263,37.2,458,0.84,0.500,-0.041,0.322,0.059,0.696,0.041,535,1023,0.477
,24-07-20,11:46:07.570,F,282,701,895,504,0.217,45.9,492,0.84,0.481,0.174,0.338,0.143,0.685,0.098,535,1023,0.477
,24-07-20,11:46:17.687,F,283,809,956,743,0.154,48.1,477,0.84,0.307,0.018,0.181,0.070,0.791,0.055,535,1023,0.477
,24-07-20,11:46:27.809,F,284,802,911,1111,0.120,56.0,471,0.84,0.248,0.098,0.146,0.123,0.784,0.096,535,1023,0.477
,24-07-20,11:46:37.928,F,285,792,886,1452,0.106,64.6,451,0.84,0.216,0.109,0.123,0.155,0.774,0.120,535,1023,0.477
,24-07-20,11:46:48.045,F,286,754,828,2033,0.089,76.0,434,0.84,0.188,0.193,0.108,0.236,0.737,0.174,535,1023,0.477
LCE,24-07-20,11:46:58.171,F,287,724,764,2650,0.052,57.9,421,0.84,0.117,0.297,0.068,0.339,0.708,0.240,535,1023,0.477
,24-07-20,11:49:13.968,REG1,,"#1: alpha: - , ETRm: - , Ik: -   ( beta: - 0.005, ETRmPot: 62.222 )   (Platt et al. 1980)",,,,,,,,,,,,,,,
,24-07-20,11:49:13.968,REG2,,"#1: alpha: 0.148, ETRm: 70.544, Ik: 476.557   (Jassby and Platt 1976)",,,,,,,,,,,,,,,
LCS,24-07-20,11:49:15.414,FO,288,525,1099,0,0.522,0.0,0,0.84,0,0,0,0,0,0,525,1099,0.522
,24-07-20,11:49:25.548,F,289,640,1140,44,0.439,8.1,525,0.84,0.813,-0.071,0.667,-0.036,0.582,-0.021,525,1099,0.522
,24-07-20,11:49:35.667,F,290,671,1198,80,0.440,14.8,547,0.84,0.810,-0.134,0.660,-0.083,0.611,-0.051,525,1099,0.522
,24-07-20,11:49:45.792,F,291,716,1235,116,0.420,20.5,571,0.84,0.782,-0.157,0.624,-0.110,0.652,-0.072,525,1099,0.522
,24-07-20,11:49:55.909,F,292,771,1273,161,0.394,26.6,582,0.84,0.726,-0.204,0.548,-0.137,0.702,-0.096,525,1099,0.522
,24-07-20,11:50:06.033,F,293,820,1266,222,0.352,32.8,587,0.84,0.657,-0.183,0.470,-0.132,0.746,-0.098,525,1099,0.522
,24-07-20,11:50:16.147,F,294,902,1292,337,0.302,42.7,604,0.84,0.567,-0.199,0.380,-0.149,0.821,-0.123,525,1099,0.522
,24-07-20,11:50:26.266,F,295,1000,1321,504,0.243,51.4,613,0.84,0.453,-0.233,0.278,-0.168,0.910,-0.153,525,1099,0.522
,24-07-20,11:50:36.389,F,296,1074,1330,743,0.192,59.9,620,0.84,0.361,-0.237,0.208,-0.174,0.977,-0.169,525,1099,0.522
,24-07-20,11:50:46.506,F,297,1141,1321,1112,0.136,63.5,599,0.84,0.249,-0.258,0.131,-0.168,1.038,-0.174,525,1099,0.522
,24-07-20,11:50:56.625,F,298,1118,1262,1453,0.114,69.6,590,0.84,0.214,-0.171,0.113,-0.129,1.017,-0.131,525,1099,0.522
,24-07-20,11:51:06.750,F,299,1145,1259,2032,0.091,77.7,598,0.84,0.172,-0.152,0.090,-0.127,1.042,-0.133,525,1099,0.522
LCE,24-07-20,11:51:16.866,F,300,1185,1269,2652,0.066,73.5,580,0.84,0.122,-0.200,0.060,-0.134,1.078,-0.144,525,1099,0.522
,24-07-20,11:53:32.437,REG1,,"#1: alpha: - , ETRm: - , Ik: -   ( beta: - 0.004, ETRmPot: 54.242 )   (Platt et al. 1980)",,,,,,,,,,,,,,,
,24-07-20,11:53:32.437,REG2,,"#1: alpha: 0.134, ETRm: 61.035, Ik: 454.928   (Jassby and Platt 1976)",,,,,,,,,,,,,,,
LCS,24-07-20,11:53:33.833,FO,301,681,1397,0,0.513,0.0,0,0.84,0,0,0,0,0,0,681,1397,0.513
,24-07-20,11:53:43.960,F,302,818,1425,44,0.426,7.9,649,0.84,0.782,-0.084,0.620,-0.020,0.586,-0.012,681,1397,0.513
,24-07-20,11:53:54.074,F,303,833,1413,80,0.410,13.8,651,0.84,0.761,-0.064,0.595,-0.011,0.596,-0.006,681,1397,0.513
,24-07-20,11:54:04.201,F,304,864,1401,116,0.383,18.7,653,0.84,0.718,-0.045,0.543,-0.003,0.618,-0.001,681,1397,0.513
,24-07-20,11:54:14.315,F,305,909,1400,161,0.351,23.7,646,0.84,0.651,-0.053,0.463,-0.002,0.651,-0.002,681,1397,0.513
,24-07-20,11:54:24.439,F,306,936,1366,222,0.315,29.4,645,0.84,0.596,-0.007,0.411,0.023,0.670,0.015,681,1397,0.513
,24-07-20,11:54:34.552,F,307,995,1351,337,0.264,37.4,645,0.84,0.504,0.014,0.327,0.034,0.712,0.024,681,1397,0.513
,24-07-20,11:54:44.676,F,308,1052,1338,504,0.214,45.3,646,0.84,0.413,0.034,0.254,0.044,0.753,0.033,681,1397,0.513
,24-07-20,11:54:54.789,F,309,1098,1318,743,0.167,52.1,642,0.84,0.325,0.056,0.190,0.060,0.786,0.047,681,1397,0.513
,24-07-20,11:55:04.913,F,310,1132,1290,1111,0.122,56.9,625,0.84,0.238,0.071,0.131,0.083,0.810,0.068,681,1397,0.513
,24-07-20,11:55:15.029,F,311,1112,1236,1452,0.100,61.0,617,0.84,0.200,0.135,0.111,0.130,0.796,0.104,681,1397,0.513
,24-07-20,11:55:25.155,F,312,1123,1216,2033,0.076,64.9,618,0.84,0.156,0.165,0.086,0.149,0.804,0.120,681,1397,0.513
LCE,24-07-20,11:55:35.268,F,313,1130,1199,2649,0.058,64.5,609,0.84,0.117,0.176,0.063,0.165,0.809,0.133,681,1397,0.513
,24-07-20,11:58:01.426,REG1,,"#1: alpha: - , ETRm: - , Ik: -   ( beta: - 0.003, ETRmPot: 83.755 )   (Platt et al. 1980)",,,,,,,,,,,,,,,
,24-07-20,11:58:01.426,REG2,,"#1: alpha: 0.124, ETRm: 88.386, Ik: 714.800   (Jassby and Platt 1976)",,,,,,,,,,,,,,,
LCS,24-07-20,11:58:02.811,FO,314,283,515,0,0.450,0.0,0,0.84,0,0,0,0,0,0,283,515,0.450
,24-07-20,11:58:12.935,F,315,334,530,44,0.370,6.8,282,0.84,0.790,-0.069,0.667,-0.028,0.649,-0.019,283,515,0.450
